Asset_Category,Asset_Name,Asset_Symbol
Infrastructure,COTI,COTI
Infrastructure,Cartesi,CTSI
Infrastructure,LUKSO Token,LYXE
Infrastructure,Alchemy Pay,ACH
Infrastructure,Ardor,ARDR
Infrastructure,Pundi X,PUNDIX
Infrastructure,Radicle,RAD
Infrastructure,Akash Network,AKT
Infrastructure,Astar,ASTR
Infrastructure,Lido DAO,LDO
Infrastructure,aelf,ELF
Infrastructure,Qredo,QRDO
Infrastructure,Bonfida,FIDA
Infrastructure,Orbs,ORBS
Infrastructure,KardiaChain,KAI
Infrastructure,Unibright,UBT
Infrastructure,Orion Protocol,ORN
Infrastructure,Gitcoin,GTC
Infrastructure,Covalent,CQT
Infrastructure,Handshake,HNS
Infrastructure,Strong,STRONG
Infrastructure,Aleph.im,ALEPH
Infrastructure,Saito,SAITO
Infrastructure,Efinity Token,EFI
Infrastructure,Loom Network (NEW),LOOM
Infrastructure,Klima DAO,KLIMA
Infrastructure,YOUcash,YOUC
Infrastructure,Syntropy,NOIA
Infrastructure,Loom Network (OLD),LOOMOLD
Infrastructure,Bluzelle,BLZ
Infrastructure,PARSIQ,PRQ
Infrastructure,HUMAN Protocol,HMT
Infrastructure,Streamr XDATA,XDATA
Infrastructure,EDEN,EDEN
Infrastructure,FUSION,FSN
Infrastructure,Morpheus Network,MNW
Infrastructure,Aeternity,AE
Infrastructure,Marlin,POND
Infrastructure,V.SYSTEMS,VSYS
Infrastructure,GenesysGo Shadow,SHDW
Infrastructure,Safe Haven,SHA
Infrastructure,CargoX,CXO
Infrastructure,STAKE,STAKE
Infrastructure,FOAM,FOAM
Infrastructure,pNetwork,PNT
Infrastructure,Unifty,NIF
Infrastructure,DSLA Protocol,DSLA
Infrastructure,Kylin Network,KYL
Infrastructure,Ferrum Network,FRM
Infrastructure,Lambda,LAMB
Infrastructure,BlockchainSpace,GUILD
Infrastructure,Cola Token,COLA
Infrastructure,Unmarshal,MARSH
Infrastructure,Morpheus Labs,MITX
Infrastructure,Media Network,MEDIA
Infrastructure,Raiden Network Token,RDN
Infrastructure,ClearDAO,CLH
Infrastructure,Run,RUN
Infrastructure,Tokenomy,TEN
Infrastructure,GraphLinq Protocol,GLQ
Infrastructure,TOP Network,TOP
Infrastructure,NuNet,NTX
Infrastructure,Usechain,USE
Infrastructure,Transient,TSCT
Infrastructure,Lovelace World,LACE
Infrastructure,Etho Protocol,ETHO
Infrastructure,XP Network,XPNET
Infrastructure,Kaiba Defi,KAIBA
Infrastructure,DAOstack,GEN
Infrastructure,Archer DAO Governance Token,ARCH
Infrastructure,Apron,APN
Infrastructure,THX Network,THX
Infrastructure,Scorpion Finance,SCORPFIN
Infrastructure,Crown,CRW
Infrastructure,4thpillar technologies,FOUR
Infrastructure,Zoracles,ZORA
Infrastructure,Codi Finance,CODI
Infrastructure,MyWish,WISH
Infrastructure,Ultrain,UGAS
Infrastructure,GoWithMi,GMAT
Infrastructure,Token TKX,TKX
Infrastructure,GoldFund,GFUN
Infrastructure,Adadex Tools,ADAT
Infrastructure,X42 Protocol,X42
Infrastructure,BitClave,CAT
Infrastructure,SCRIV,SCRIV
Infrastructure,UChain,UCN
Infrastructure,CCUniverse,UVU
Infrastructure,Buddy,BUD
Infrastructure,Lition,LIT
Infrastructure,ThreeFold Token,TFT
Infrastructure,AZ Fundchain,AZT
Infrastructure,BlockBase,BBT
Infrastructure,Coffe,CFF
Infrastructure,Iagon,IAG
Infrastructure,Octopus Network,OCT
Infrastructure,Dreamr Platform Token,DMR
Infrastructure,Taxa Token,TXT
Infrastructure,BattleRoyaleToken,BRTK
Infrastructure,Oculus Vision,OCV
Infrastructure,Ankr Reward-Earning Staked ETH,AETHB
Infrastructure,DEUS Finance,DEUS
Infrastructure,Echo Tech Coin,ECOT
Infrastructure,Delos Defi,DELOS
Infrastructure,FOMO Chronicles Manga,OTAKU
Infrastructure,Hobbs Networking,HNW
Infrastructure,DfiStarter,DFI
Infrastructure,Chellitcoin,CHLT
Infrastructure,Virgo,VGO
Infrastructure,CPOS Cloud Payment,CPOS
Infrastructure,StrongNode,SNE
Infrastructure,Qrkita Token,QRT
Infrastructure,DefiSportsCoin,DSC
Infrastructure,Starbase Huobi,SE
Infrastructure,CRB Coin,CRB
Infrastructure,Monspac,MSPC
Infrastructure,Rayons Energy,RAYONS
Infrastructure,Baked Token,BAKED
Infrastructure,Rekt,RKT
Infrastructure,AcknoLedger,ACK
Infrastructure,HydroLink,HLINK
Infrastructure,UnityVentures,UV
Infrastructure,Mirai Token,MIRAI
Infrastructure,SparkLab,SPARK
Infrastructure,GEMIT.app,GEMIT
Infrastructure,Superalgos,SA
Infrastructure,PIDAO,PID
Infrastructure,Contracto,LOCK
Infrastructure,FIA Protocol,FIA
Infrastructure,Intercoin,ITR
Infrastructure,SmartNFT,SMARTNFT
Infrastructure,LaunchWall,WALL
Infrastructure,Altera,AEN
Infrastructure,Antex,ANTEX
Infrastructure,Thors Mead,MEAD
Infrastructure,CHEQD Network,CHEQ
Infrastructure,xHashtag,XTAG
Infrastructure,Lemonn,LMN
Infrastructure,Governance OHM,GOHM
Infrastructure,Vagabond,VGO
Infrastructure,Zenith Chain,ZENITH
Infrastructure,UniWorld,UNW
Infrastructure,Crypto Development Services,CDS
Infrastructure,Propel Token,PEL
Infrastructure,SafuFide,SAFEST
Infrastructure,Zero Tech,ZERO
Infrastructure,DETIK,DTK
Infrastructure,New Era,NEC
Infrastructure,Relbit,RLB
Infrastructure,Studyum,STUD
Infrastructure,1eco,1ECO
Infrastructure,mKitty,MKITTY
Infrastructure,Nova Token,NBK
Infrastructure,YmplePay,YMPA
Infrastructure,OtherLife,OTL
Infrastructure,Froyo Games,FROYO
Infrastructure,CanaryX,CNYX
Infrastructure,PsyOptions,PSY
Infrastructure,Opyn Squeeth,OSQTH
Infrastructure,Voice Street,VST
Infrastructure,Panther Protocol,ZKP
Infrastructure,Value Finance,VFT
Governance,Uniswap,UNI
Governance,Aave,AAVE
Governance,PancakeSwap,CAKE
Governance,Maker,MKR
Governance,Curve DAO Token,CRV
Governance,BitDAO,BIT
Governance,Compound,COMP
Governance,Decred,DCR
Governance,yearn.finance,YFI
Governance,Sushi,SUSHI
Governance,Synthetix Network Token,SNX
Governance,0x,ZRX
Governance,UMA,UMA
Governance,Tokemak,TOKE
Governance,xSUSHI,XSUSHI
Governance,Tribe,TRIBE
Governance,Aragon,ANT
Governance,VVS Finance,VVS
Governance,Rari Governance Token,RGT
Governance,Merit Circle,MC
Governance,Radicle,RAD
Governance,DAO Maker,DAO
Governance,Spookyswap,BOO
Governance,Kyber Network Crystal,KNC
Governance,Balancer,BAL
Governance,BakerySwap,BAKE
Governance,Crabada,CRA
Governance,Proton,XPR
Governance,Aavegotchi,GHST
Governance,Gitcoin,GTC
Governance,Covalent,CQT
Governance,Kyber Network Crystal Legacy,KNCL
Governance,Badger DAO,BADGER
Governance,cVault.finance,CORE
Governance,Ribbon Finance,RBN
Governance,DFI.money,YFII
Governance,Cratos,CRTS
Governance,YAM,YAM
Governance,Harvest Finance,FARM
Governance,BarnBridge,BOND
Governance,Ampleforth Governance Token,FORTH
Governance,Rarible,RARI
Governance,Alpaca Finance,ALPACA
Governance,Impossible Decentralized Incubator Access,IDIA
Governance,Mimo Governance Token,MIMO
Governance,HOPR,HOPR
Governance,SingularityDAO,SDAO
Governance,Shabu Shabu,KOBE
Governance,Dock,DOCK
Governance,PowerPool Concentrated Voting Power,CVP
Governance,Genopets,GENE
Governance,Cream,CREAM
Governance,DXdao,DXD
Governance,Viper,VIPER
Governance,governance ZIL,GZIL
Governance,Lattice Token,LTX
Governance,Dego Finance,DEGO
Governance,mStable Governance Token: Meta,MTA
Governance,Index Cooperative,INDEX
Governance,Niftyx Protocol,SHROOM
Governance,dHEDGE DAO,DHT
Governance,Prism,PRISM
Governance,Plasma Finance,PPAY
Governance,Indexed Finance,NDX
Governance,Tower,TOWER
Governance,PoolTogether,POOL
Governance,unFederalReserve,ERSDL
Governance,Charged Particles,IONX
Governance,DAOhaus,HAUS
Governance,Ethereans,OS
Governance,xFund,XFUND
Governance,NFT Protocol,NFT
Governance,Opium,OPIUM
Governance,Pickle Finance,PICKLE
Governance,ARC Governance,ARCX
Governance,Bone ShibaSwap,BONE
Governance,TETU,TETU
Governance,Shard Coin,SHARD
Governance,GROWTH DeFi,GRO
Governance,PieDAO DOUGH v2,DOUGH
Governance,Hakka Finance,HAKKA
Governance,YF Link,YFL
Governance,dfohub,BUIDL
Governance,Hodl Finance,HFT
Governance,IDLE,IDLE
Governance,Gas DAO,GAS
Governance,Pillar,PLR
Governance,Filda,FILDA
Governance,QAO,&#127760;
Governance,Unit Protocol New,DUCK
Governance,PolygonumOnline,POG
Governance,Swerve,SWRV
Governance,PowerTrade Fuel,PTF
Governance,Centric Swap,CNS
Governance,KuSwap,KUS
Governance,Governor DAO,GDAO
Governance,Snowball,SNOB
Governance,UNION Protocol Governance Token,UNN
Governance,Ibiza Token,IBZ
Governance,MetaGameHub DAO,MGH
Governance,DMM: Governance,DMG
Governance,OctoFi,OCTO
Governance,Less Network,LESS
Governance,0.exchange,ZERO
Governance,Zoracles,ZORA
Governance,YfDAI.finance,YF-DAI
Governance,Safeswap,SSGT
Governance,DigiCol Token,DGCL
Governance,OPEN Governance Token,OPEN
Governance,Coin Artist,COIN
Governance,blocsport.one,BLS
Governance,SolanaSail Governance Token,GSAIL
Governance,Delphi,ADEL
Governance,DeFiPie,PIE
Governance,Polyient Games Governance Token,PGT
Governance,GamyFi Token,GFX
Governance,Unique One,RARE
Governance,MetricExchange,METRIC
Governance,BUILD Finance,BUILD
Governance,Crypto Kombat,KOMBAT
Governance,BasketDAO,BASK
Governance,NFT Starter,NST
Governance,Based Money,$BASED
Governance,SCRIV,SCRIV
Governance,yfBeta,YFBETA
Governance,Yetucoin,YETU
Governance,S.Finance,SFG
Governance,Behodler,EYE
Governance,Bancor Governance Token,VBNT
Governance,XDEFI Governance Token,XDEX
Governance,Vancat,VANCAT
Governance,Top Coin Token,TCT
Governance,SafuYield Protocol,SAFUYIELD
Governance,Collateral Pay Governance,COLLG
Governance,Twirl Governance Token,TGT
Governance,pSwampy,PSWAMP
Governance,Proxy,PRXY
Governance,KogeCoin,KOGECOIN
Governance,Storage Area Network Anywhere,SANA
Governance,tEXO,TEXO
Governance,Bae,BAE
Governance,Alita,ALI
Governance,DAO Invest,VEST
Governance,LoTerra,LOTA
Governance,Dehero Community Token,HEROES
Governance,Unreal Finance,UGT
Governance,Bitcoin SB,BSB
Governance,UPFI Network,UPS
Governance,PlayersOnly,PO
Governance,OPPA,OPPA
Governance,Taco DAO,TDAO
Governance,MetaBean,METABEAN
Governance,OneDao Finance,ODAO
Governance,AlternateMoney,AM
Governance,Lobis,LOBI
Governance,GNOME,$GNOME
Governance,MODA DAO,MODA
Governance,Governance OHM,GOHM
Governance,SQUID Finance,SQUID
Governance,Wodex,WMT
Governance,Diamond Whitex,DWHX
Governance,Crystal Powder,CP
Governance,Acumen,ACM
Governance,Hai Governance Token,DAMO
Governance,4INT,4INT
Avalanche Ecosystem,Avalanche,AVAX
Avalanche Ecosystem,Frax Share,FXS
Avalanche Ecosystem,Ankr,ANKR
Avalanche Ecosystem,Spell Token,SPELL
Avalanche Ecosystem,Anyswap,ANY
Avalanche Ecosystem,Cartesi,CTSI
Avalanche Ecosystem,JOE,JOE
Avalanche Ecosystem,Bifrost,BFC
Avalanche Ecosystem,DAO Maker,DAO
Avalanche Ecosystem,Kyber Network Crystal,KNC
Avalanche Ecosystem,Beefy.Finance,BIFI
Avalanche Ecosystem,Avalaunch,XAVA
Avalanche Ecosystem,Crabada,CRA
Avalanche Ecosystem,chrono.tech,TIME
Avalanche Ecosystem,BENQI,QI
Avalanche Ecosystem,Aleph.im,ALEPH
Avalanche Ecosystem,Automata,ATA
Avalanche Ecosystem,Trustswap,SWAP
Avalanche Ecosystem,Token Pocket,TPT
Avalanche Ecosystem,RAI Finance,SOFI
Avalanche Ecosystem,e-Money,NGM
Avalanche Ecosystem,Pangolin,PNG
Avalanche Ecosystem,Frontier,FRONT
Avalanche Ecosystem,Snowbank,SB
Avalanche Ecosystem,MATH,MATH
Avalanche Ecosystem,Everest,ID
Avalanche Ecosystem,Router Protocol,ROUTE
Avalanche Ecosystem,Curate,XCUR
Avalanche Ecosystem,OpenOcean,OOE
Avalanche Ecosystem,Nash,NEX
Avalanche Ecosystem,Yield Yak,YAK
Avalanche Ecosystem,Unifty,NIF
Avalanche Ecosystem,DSLA Protocol,DSLA
Avalanche Ecosystem,Niftyx Protocol,SHROOM
Avalanche Ecosystem,Elk Finance,ELK
Avalanche Ecosystem,Treasure Under Sea,TUS
Avalanche Ecosystem,Gameswap,GSWAP
Avalanche Ecosystem,Blizz Finance,BLZZ
Avalanche Ecosystem,Cerby Token,CERBY
Avalanche Ecosystem,Defrost Finance,MELT
Avalanche Ecosystem,Maximizer,MAXI
Avalanche Ecosystem,Penguin Finance,PEFI
Avalanche Ecosystem,Husky AVAX,HUSKY
Avalanche Ecosystem,Magnet DAO,MAG
Avalanche Ecosystem,Prosper,PROS
Avalanche Ecosystem,Statik,STATIK
Avalanche Ecosystem,Fortress,FORT
Avalanche Ecosystem,Thorus,THO
Avalanche Ecosystem,OIN Finance,OIN
Avalanche Ecosystem,Spore,SPORE
Avalanche Ecosystem,TaleCraft,CRAFT
Avalanche Ecosystem,Avaxlauncher,AVXL
Avalanche Ecosystem,XP Network,XPNET
Avalanche Ecosystem,Shibavax,SHIBX
Avalanche Ecosystem,Verso,VSO
Avalanche Ecosystem,RaceX,RACEX
Avalanche Ecosystem,Snowball,SNOB
Avalanche Ecosystem,UNION Protocol Governance Token,UNN
Avalanche Ecosystem,Avaxtars,AVXT
Avalanche Ecosystem,Oh! Finance,OH
Avalanche Ecosystem,Islander,ISA
Avalanche Ecosystem,Marginswap,MFI
Avalanche Ecosystem,0.exchange,ZERO
Avalanche Ecosystem,Axial Token,AXIAL
Avalanche Ecosystem,AVME,AVME
Avalanche Ecosystem,YetiSwap,YTS
Avalanche Ecosystem,Knit Finance,KFT
Avalanche Ecosystem,HERMES,HERMES
Avalanche Ecosystem,Crabada Amulet,CRAM
Avalanche Ecosystem,Avaware,AVE
Avalanche Ecosystem,Olive Cash,OLIVE
Avalanche Ecosystem,Cycle Token,CYCLE
Avalanche Ecosystem,Ape In,APEIN
Avalanche Ecosystem,Baguette,BAG
Avalanche Ecosystem,Teddy,TEDDY
Avalanche Ecosystem,Blizzard Network,BLIZZ
Avalanche Ecosystem,NFT Soccer Games,NFSG
Avalanche Ecosystem,BitcashPay (Old),BCP
Avalanche Ecosystem,Bamboo Token,BAMBOO
Avalanche Ecosystem,Lydia Finance,LYD
Avalanche Ecosystem,Gondola Finance,GDL
Avalanche Ecosystem,xDollar,XDO
Avalanche Ecosystem,Weble Ecosystem Token,WET
Avalanche Ecosystem,Sherpa,SHERPA
Avalanche Ecosystem,Canary,CNR
Avalanche Ecosystem,Tundra Token,TUNDRA
Avalanche Ecosystem,Ape-X,APE-X
Avalanche Ecosystem,Wonderland,TIME
Avalanche Ecosystem,Storm Token,STORM
Avalanche Ecosystem,Zabu Token,ZABU
Avalanche Ecosystem,YAY Games,YAY
Avalanche Ecosystem,Arctic Finance,AURORA
Avalanche Ecosystem,Vee Finance,VEE
Avalanche Ecosystem,Swift Finance,SWIFT
Avalanche Ecosystem,Dragon Egg,DREGG
Avalanche Ecosystem,MiniYAK,MYAK
Avalanche Ecosystem,Everest Token,EVRT
Avalanche Ecosystem,Teddy Dollar,TSD
Avalanche Ecosystem,Derived,DVDX
Avalanche Ecosystem,HurricaneSwap Token,HCT
Avalanche Ecosystem,SmartCoin,SMRT
Avalanche Ecosystem,Roco Finance,ROCO
Avalanche Ecosystem,WiseAvax,WISEAVAX
Avalanche Ecosystem,The Seed Farm,SEED
Avalanche Ecosystem,SmarterCoin,SMRTR
Avalanche Ecosystem,NovaXMetal,XMTL
Avalanche Ecosystem,NovaXCrystal,XCRS
Avalanche Ecosystem,PolyUnity Finance,UNITY
Avalanche Ecosystem,Avaterra,TERRA
Avalanche Ecosystem,Dune Token,DUNE
Avalanche Ecosystem,MintSwap,MINT
Avalanche Ecosystem,Dragon Crypto Aurum,DCAU
Avalanche Ecosystem,Maximus,MAXI
Avalanche Ecosystem,AvalancheVoid,VOID
Avalanche Ecosystem,R U Generous,RUG
Avalanche Ecosystem,FarmersOnly Onion,ONION
Avalanche Ecosystem,Cross Chain Capital,CCC
Avalanche Ecosystem,Life DAO,LF
Avalanche Ecosystem,Tempo DAO,TEMPO
Avalanche Ecosystem,PAPA DAO,PAPA
Avalanche Ecosystem,Governance OHM,GOHM
Avalanche Ecosystem,Big Fund Capital DAO,BFC
Avalanche Ecosystem,MidasDAO,CROWN
Avalanche Ecosystem,Vikings Finance,VAL
Avalanche Ecosystem,IceFlake Finance,FLAKE
Avalanche Ecosystem,Avaware USD,AUSD
Avalanche Ecosystem,Thor,THOR
Avalanche Ecosystem,Colony,CLY
Avalanche Ecosystem,Ice Dao,ICY
Avalanche Ecosystem,SoldierNodes,SLD
Avalanche Ecosystem,Kitty Finance,KITTY
Avalanche Ecosystem,Topshelf Finance,LIQR
Avalanche Ecosystem,Louverture,LVT
Avalanche Ecosystem,CakeDAO,CAKE
Avalanche Ecosystem,Pollen,PLN
Avalanche Ecosystem,Platypus Finance,PTP
Avalanche Ecosystem,Comet Nodes,COMET
Avalanche Ecosystem,Blanc,BLANC
Avalanche Ecosystem,ParrotDao,PARR
Avalanche Ecosystem,Tip.Blue,BLUE
Avalanche Ecosystem,SpiritDAO Ghost,GHOST
Avalanche Ecosystem,GlacierLaunch,GLAC
Avalanche Ecosystem,Imperium Empires,IME
Avalanche Ecosystem,VaporNodes,VPND
Avalanche Ecosystem,Piggy Share,PSHARE
Avalanche Ecosystem,Piggy Finance,PIGGY
Avalanche Ecosystem,PirateDAO,JOLLY
Avalanche Ecosystem,Police and Thief Game,LOOT
Avalanche Ecosystem,Wonderful Memories,WMEMO
Avalanche Ecosystem,Coinsale,CSF
Avalanche Ecosystem,Project X Nodes,PXT2
Avalanche Ecosystem,Asgardian Aereus,VOLT
Avalanche Ecosystem,Sierra,SRA
Avalanche Ecosystem,KANDY,KANDY
Avalanche Ecosystem,AvaOne Finance,AVAO
Avalanche Ecosystem,POLAR,POLAR
Avalanche Ecosystem,Mistel Finance,MISTEL
Avalanche Ecosystem,The Phoenix,FIRE
Avalanche Ecosystem,Grape Finance,GRAPE
Avalanche Ecosystem,Wine Shares,WINE
Avalanche Ecosystem,HeroesChained,HEC
Avalanche Ecosystem,Yield Hunt,GEM
Avalanche Ecosystem,Kassandra,KACY
Avalanche Ecosystem,Cash,CASH
Avalanche Ecosystem,Alfheim Finance,AFM
Avalanche Ecosystem,USD Coin Avalanche Bridged (USDC.e),USDC
Avalanche Ecosystem,Universe,UNIV
Avalanche Ecosystem,More Token,MORE
Avalanche Ecosystem,IceCream Finance,CREAM
Avalanche Ecosystem,Piler,NODEC
Avalanche Ecosystem,Snowtomb,STOMB
Avalanche Ecosystem,Redlight Node District,PLAYMATES
Avalanche Ecosystem,NORTH,NORTH POLE
Avalanche Ecosystem,IceCream Shares,CSHARE
Avalanche Ecosystem,AVAX Capital Node,ACN
Avalanche Ecosystem,MinerJoe,GOLD
Avalanche Ecosystem,Nobelium,NOBEL
Avalanche Ecosystem,Mandala,MNDL
Avalanche Ecosystem,Heroes of NFT,HON
Avalanche Ecosystem,BRIBE Token,BRIBE
AMM,Uniswap,UNI
AMM,PancakeSwap,CAKE
AMM,Curve DAO Token,CRV
AMM,Sushi,SUSHI
AMM,1inch,1INCH
AMM,Bancor Network Token,BNT
AMM,Anyswap,ANY
AMM,Perpetual Protocol,PERP
AMM,Raydium,RAY
AMM,VVS Finance,VVS
AMM,Mdex,MDX
AMM,Spookyswap,BOO
AMM,Kyber Network Crystal,KNC
AMM,Balancer,BAL
AMM,BakerySwap,BAKE
AMM,Proton,XPR
AMM,IDEX,IDEX
AMM,Gitcoin,GTC
AMM,TitanSwap,TITAN
AMM,Kyber Network Crystal Legacy,KNCL
AMM,Biswap,BSW
AMM,Kava Swap,SWP
AMM,Quickswap,QUICK
AMM,DeversiFi,DVF
AMM,Position Token,POSI
AMM,ApeSwap Finance,BANANA
AMM,Orca,ORCA
AMM,SpiritSwap,SPIRIT
AMM,Verus Coin,VRSC
AMM,Saber,SBR
AMM,Shabu Shabu,KOBE
AMM,ZKSwap,ZKS
AMM,Pendle,PENDLE
AMM,Cream,CREAM
AMM,Viper,VIPER
AMM,Lattice Token,LTX
AMM,Yield Yak,YAK
AMM,mStable Governance Token: Meta,MTA
AMM,Aquarius,AQUA
AMM,Unicly,UNIC
AMM,Auto,AUTO
AMM,Secret Finance,SEFI
AMM,Tempus,TEMP
AMM,Siren,SI
AMM,AnchorSwap,ANCHOR
AMM,Dfyn Network,DFYN
AMM,Cap,CAP
AMM,JulSwap,JULD
AMM,APWine,APW
AMM,Unbound Finance,UNB
AMM,Crodex,CRX
AMM,CherrySwap,CHE
AMM,Belt,BELT
AMM,LuaSwap,LUA
AMM,Leonicorn Swap,LEOS
AMM,TendieSwap,TENDIE
AMM,TETU,TETU
AMM,Shard Coin,SHARD
AMM,DOEX,DOEX
AMM,BSC Station,BSCS
AMM,DinoSwap,DINO
AMM,MakiSwap,MAKI
AMM,WanSwap,WASP
AMM,Swerve,SWRV
AMM,ACryptoSI,ACSI
AMM,Baanx,BXX
AMM,Value DeFi,VALUE
AMM,KuSwap,KUS
AMM,GrimToken,GRIM
AMM,CrossSwap,CSWAP
AMM,Snowball,SNOB
AMM,WaultSwap,WEX
AMM,Nerve Finance,NRV
AMM,BeamSwap,GLINT
AMM,CoFiX,COFI
AMM,0.exchange,ZERO
AMM,SakeToken,SAKE
AMM,WaultSwap Polygon,WEXPOLY
AMM,MacaronSwap,MCRN
AMM,Lien,LIEN
AMM,Swapr,SWPR
AMM,Dino Exchange,DINO
AMM,Lever Network,LEV
AMM,Libre DeFi,LIBRE
AMM,CafeSwap Token,BREW
AMM,Obsidium,OBS
AMM,ZoomSwap,ZM
AMM,Zerogoki,REI
AMM,CherryPick,CHERRY
AMM,Yetucoin,YETU
AMM,Rigel Finance,RIGEL
AMM,Honey,HNY
AMM,Burger Swap,BURGER
AMM,RamenSwap,RAMEN
AMM,Manyswap,MANY
AMM,HyruleSwap,RUPEE
AMM,JaguarSwap,JAGUAR
AMM,YaySwap,YAY
AMM,Frankenstein Finance,FRANK
AMM,DojoFarm Finance,DOJO
AMM,Iron Finance,ICE
AMM,AutoShark,JAWS
AMM,JetSwap Token,WINGS
AMM,BoneSwap,BONE
AMM,Rice Wallet,RICE
AMM,Angryb,ANB
AMM,Arena Token,ARENA
AMM,Yamp Finance,YAMP
AMM,FibSwap DEX,FIBO
AMM,PolygonFarm Finance,SPADE
AMM,Polycorn Finance,YCORN
AMM,CoinSwap Space,CSS
AMM,Biswap Token,BISWAP
AMM,EmiSwap,ESW
AMM,HoneyFarm Finance,HONEY
AMM,Ball Token,BALL
AMM,PolyYork,YORK
AMM,Buffalo Swap,BUFF
AMM,Tengu,TENGU
AMM,Wish Finance,WISH
AMM,HoneyBear,BEAR
AMM,Cheese Swap,CHEESE
AMM,Alita,ALI
AMM,Pinecone Finance,PCT
AMM,Golden York,GOLDYORK
AMM,United Farmers Finance,UFF
AMM,Samecoin,SAME
AMM,Canary,CNR
AMM,Ref Finance,REF
AMM,Symmetric,SYMM
AMM,Fins Token,FINS
AMM,Falcon Swaps,FALCONS
AMM,Sans Token,SANS
AMM,Xcel Defi,XLD
AMM,AmpleSwap,AMPLE
AMM,Kubic,KUBIC
AMM,BeGlobal Finance,GLB
AMM,BrowniesSwap,BROWN
AMM,XSwap Protocol,XSP
AMM,WapSwap Finance,WAP
AMM,WingSwap,WIS
AMM,Instrumental Finance,STRM
AMM,Platypus Finance,PTP
AMM,Wisteria Swap,WST
AMM,GolFinance,GOL
AMM,Coinage Finance,CAGE
AMM,MMFinance,MMF
AMM,MojitoSwap,MJT
AMM,EIFI Finance,EIFI
AMM,Xigua Finance,XPLUS
AMM,RoundRobin Protocol Token,RRT
AMM,MinMax,MAX
AMM,Alpha DEX,ROAR
AMM,Grim EVO,GRIM EVO
AMM,ONI Exchange,ONI
AMM,Alium Finance,ALM
AMM,Cronos Stable Swap,CROSS
Sport,Flow,FLOW
Sport,Chiliz,CHZ
Sport,Coin of the champions,COC
Sport,Paris Saint-Germain Fan Token,PSG
Sport,Manchester City Fan Token,CITY
Sport,Lazio Fan Token,LAZIO
Sport,Inter Milan Fan Token,INTER
Sport,FC Barcelona Fan Token,BAR
Sport,Juventus Fan Token,JUV
Sport,Betu,BETU
Sport,Santos FC Fan Token,SANTOS
Sport,Atletico Madrid Fan Token,ATM
Sport,DOSE,DOSE
Sport,Shirtum,SHI
Sport,Galatasaray Fan Token,GAL
Sport,Arsenal Fan Token,AFC
Sport,Trabzonspor Fan Token,TRA
Sport,AC Milan Fan Token,ACM
Sport,dotmoovs,MOOV
Sport,AS Roma Fan Token,ASR
Sport,Fenerbahçe Token,FB
Sport,UFC Fan Token,UFC
Sport,Leeds United Fan Token,LUFC
Sport,Flamengo Fan Token,MENGO
Sport,Napoli Fan Token,NAP
Sport,Argentine Football Association Fan Token,ARG
Sport,Davis Cup Fan Token,DAVIS
Sport,S.C. Corinthians Fan Token,SCCP
Sport,Aston Villa Fan Token,AVL
Sport,Aston Martin Cognizant Fan Token,AM
Sport,Göztepe S.K. Fan Token,GOZ
Sport,Portugal National Team Fan Token,POR
Sport,Alfa Romeo Racing ORLEN Fan Token,SAUBER
Sport,Dexsport,DESU
Sport,Samsunspor Fan Token,SAM
Sport,Sao Paulo FC Fan Token,SPFC
Sport,AS Monaco Fan Token,ASM
Sport,Young Boys Fan Token,YBO
Sport,Rage.Fan,RAGE
Sport,İstanbul Başakşehir Fan Token,IBFK
Sport,Sint-Truidense Voetbalvereniging Fan Token,STV
Sport,Universidad de Chile Fan Token,UCH
Sport,GST,GST
Sport,Professional Fighters League Fan Token,PFL
Sport,Legia Warsaw Fan Token,LEG
Sport,blocsport.one,BLS
Sport,Apollon Limassol Fan Token,APL
Sport,Club Atletico Independiente Fan Token,CAI
Sport,Dinamo Zagreb Fan Token,DZG
Sport,Alanyaspor Fan Token,ALA
Sport,Levante U.D. Fan Token,LEV
Sport,Roush Fenway Racing Fan Token,ROUSH
Sport,Scorum,SCR
Sport,Novara Calcio Fan Token,NOV
Sport,Fortuna Sittard Fan Token,FOR
Sport,ChallengeDAC,CHL
Sport,Crypto Sports,CSPN
Sport,2ACoin,ARMS
Sport,LassoCoin,LASSO
Sport,CaluraCoin,CLC
Sport,Fantasy Gold,FGC
Sport,ZenSports,SPORTS
Sport,PayYoda,YOT
Sport,Nobility,NBL
Sport,AMC Fight Night,AMC
Sport,Football Fantasy Pro,FANTA
Sport,Footie Plus,FOOTIE
Sport,Rangers Fan Token,RFT
Sport,Ankaragücü Fan Tokens,ANKA
Sport,Turkiye Basketbol Federasyonu Token,TBFT
Sport,eGame,EGI
Sport,Valencia CF Fan Token,VCF
Sport,Big League,BGLG
Sport,MMACoin,MMA
Sport,Clube Atlético Mineiro Fan Token,GALO
Sport,AthleteX,AX
Sport,Electric Arena,EARENA
Sport,Robinos,RBN
Sport,Lucky Property Development Invest,LPDI
Sport,Fanspel,FAN
Sport,FIT Token,FIT
Sport,Fit&Beat,FTB
Sport,DefiSportsCoin,DSC
Sport,Everton Fan Token,EFC
Sport,STEMX,STEMX
Sport,Game Coin,GMEX
Sport,FC Porto,PORTO
Sport,Spain National Fan Token,SNFT
Sport,SportsIcon,$ICONS
